#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
050.jpg,568409,"{}",12,0,"{""name"":""rect"",""x"":654,""y"":32,""width"":47,""height"":31}","{}"
050.jpg,568409,"{}",12,1,"{""name"":""rect"",""x"":71,""y"":56,""width"":58,""height"":57}","{}"
050.jpg,568409,"{}",12,2,"{""name"":""rect"",""x"":80,""y"":379,""width"":85,""height"":65}","{}"
050.jpg,568409,"{}",12,3,"{""name"":""rect"",""x"":43,""y"":475,""width"":164,""height"":25}","{}"
050.jpg,568409,"{}",12,4,"{""name"":""rect"",""x"":361,""y"":680,""width"":355,""height"":69}","{}"
050.jpg,568409,"{}",12,5,"{""name"":""rect"",""x"":615,""y"":844,""width"":128,""height"":50}","{}"
050.jpg,568409,"{}",12,6,"{""name"":""rect"",""x"":593,""y"":1037,""width"":127,""height"":83}","{}"
050.jpg,568409,"{}",12,7,"{""name"":""rect"",""x"":409,""y"":843,""width"":163,""height"":93}","{}"
050.jpg,568409,"{}",12,8,"{""name"":""rect"",""x"":261,""y"":835,""width"":136,""height"":95}","{}"
050.jpg,568409,"{}",12,9,"{""name"":""rect"",""x"":137,""y"":816,""width"":102,""height"":72}","{}"
050.jpg,568409,"{}",12,10,"{""name"":""rect"",""x"":234,""y"":1034,""width"":79,""height"":80}","{}"
050.jpg,568409,"{}",12,11,"{""name"":""rect"",""x"":61,""y"":830,""width"":46,""height"":31}","{}"
051.jpg,519556,"{}",14,0,"{""name"":""rect"",""x"":729,""y"":47,""width"":89,""height"":59}","{}"
051.jpg,519556,"{}",14,1,"{""name"":""rect"",""x"":567,""y"":61,""width"":124,""height"":59}","{}"
051.jpg,519556,"{}",14,2,"{""name"":""rect"",""x"":247,""y"":28,""width"":98,""height"":92}","{}"
051.jpg,519556,"{}",14,3,"{""name"":""rect"",""x"":694,""y"":373,""width"":124,""height"":65}","{}"
051.jpg,519556,"{}",14,4,"{""name"":""rect"",""x"":560,""y"":382,""width"":86,""height"":96}","{}"
051.jpg,519556,"{}",14,5,"{""name"":""rect"",""x"":481,""y"":406,""width"":61,""height"":33}","{}"
051.jpg,519556,"{}",14,6,"{""name"":""rect"",""x"":331,""y"":352,""width"":123,""height"":102}","{}"
051.jpg,519556,"{}",14,7,"{""name"":""rect"",""x"":110,""y"":356,""width"":167,""height"":73}","{}"
051.jpg,519556,"{}",14,8,"{""name"":""rect"",""x"":51,""y"":629,""width"":137,""height"":78}","{}"
051.jpg,519556,"{}",14,9,"{""name"":""rect"",""x"":741,""y"":807,""width"":79,""height"":62}","{}"
051.jpg,519556,"{}",14,10,"{""name"":""rect"",""x"":492,""y"":790,""width"":192,""height"":86}","{}"
051.jpg,519556,"{}",14,11,"{""name"":""rect"",""x"":441,""y"":930,""width"":110,""height"":88}","{}"
051.jpg,519556,"{}",14,12,"{""name"":""rect"",""x"":229,""y"":807,""width"":170,""height"":114}","{}"
051.jpg,519556,"{}",14,13,"{""name"":""rect"",""x"":44,""y"":824,""width"":155,""height"":114}","{}"
052.jpg,158166,"{}",7,0,"{""name"":""rect"",""x"":13,""y"":129,""width"":72,""height"":81}","{}"
052.jpg,158166,"{}",7,1,"{""name"":""rect"",""x"":417,""y"":99,""width"":42,""height"":61}","{}"
052.jpg,158166,"{}",7,2,"{""name"":""rect"",""x"":193,""y"":69,""width"":81,""height"":96}","{}"
052.jpg,158166,"{}",7,3,"{""name"":""rect"",""x"":291,""y"":310,""width"":55,""height"":92}","{}"
052.jpg,158166,"{}",7,4,"{""name"":""rect"",""x"":166,""y"":478,""width"":49,""height"":63}","{}"
052.jpg,158166,"{}",7,5,"{""name"":""rect"",""x"":380,""y"":730,""width"":47,""height"":63}","{}"
052.jpg,158166,"{}",7,6,"{""name"":""rect"",""x"":185,""y"":310,""width"":33,""height"":47}","{}"
053.jpg,434636,"{}",12,0,"{""name"":""rect"",""x"":638,""y"":353,""width"":82,""height"":70}","{}"
053.jpg,434636,"{}",12,1,"{""name"":""rect"",""x"":541,""y"":405,""width"":74,""height"":38}","{}"
053.jpg,434636,"{}",12,2,"{""name"":""rect"",""x"":56,""y"":618,""width"":92,""height"":50}","{}"
053.jpg,434636,"{}",12,3,"{""name"":""rect"",""x"":40,""y"":775,""width"":129,""height"":73}","{}"
053.jpg,434636,"{}",12,4,"{""name"":""rect"",""x"":53,""y"":1052,""width"":99,""height"":70}","{}"
053.jpg,434636,"{}",12,5,"{""name"":""rect"",""x"":200,""y"":1039,""width"":121,""height"":69}","{}"
053.jpg,434636,"{}",12,6,"{""name"":""rect"",""x"":188,""y"":1130,""width"":31,""height"":27}","{}"
053.jpg,434636,"{}",12,7,"{""name"":""rect"",""x"":422,""y"":789,""width"":106,""height"":45}","{}"
053.jpg,434636,"{}",12,8,"{""name"":""rect"",""x"":435,""y"":883,""width"":94,""height"":70}","{}"
053.jpg,434636,"{}",12,9,"{""name"":""rect"",""x"":557,""y"":777,""width"":95,""height"":92}","{}"
053.jpg,434636,"{}",12,10,"{""name"":""rect"",""x"":675,""y"":794,""width"":61,""height"":57}","{}"
053.jpg,434636,"{}",12,11,"{""name"":""rect"",""x"":592,""y"":1073,""width"":113,""height"":77}","{}"
054.jpg,297741,"{}",13,0,"{""name"":""rect"",""x"":67,""y"":53,""width"":134,""height"":90}","{}"
054.jpg,297741,"{}",13,1,"{""name"":""rect"",""x"":286,""y"":33,""width"":160,""height"":102}","{}"
054.jpg,297741,"{}",13,2,"{""name"":""rect"",""x"":541,""y"":39,""width"":133,""height"":130}","{}"
054.jpg,297741,"{}",13,3,"{""name"":""rect"",""x"":73,""y"":231,""width"":122,""height"":150}","{}"
054.jpg,297741,"{}",13,4,"{""name"":""rect"",""x"":44,""y"":523,""width"":102,""height"":184}","{}"
054.jpg,297741,"{}",13,5,"{""name"":""rect"",""x"":391,""y"":541,""width"":73,""height"":129}","{}"
054.jpg,297741,"{}",13,6,"{""name"":""rect"",""x"":490,""y"":502,""width"":61,""height"":57}","{}"
054.jpg,297741,"{}",13,7,"{""name"":""rect"",""x"":592,""y"":500,""width"":94,""height"":37}","{}"
054.jpg,297741,"{}",13,8,"{""name"":""rect"",""x"":468,""y"":740,""width"":31,""height"":41}","{}"
054.jpg,297741,"{}",13,9,"{""name"":""rect"",""x"":512,""y"":705,""width"":48,""height"":61}","{}"
054.jpg,297741,"{}",13,10,"{""name"":""rect"",""x"":84,""y"":831,""width"":106,""height"":106}","{}"
054.jpg,297741,"{}",13,11,"{""name"":""rect"",""x"":90,""y"":978,""width"":81,""height"":73}","{}"
054.jpg,297741,"{}",13,12,"{""name"":""rect"",""x"":431,""y"":830,""width"":98,""height"":141}","{}"
055.jpg,354090,"{}",14,0,"{""name"":""rect"",""x"":598,""y"":14,""width"":102,""height"":93}","{}"
055.jpg,354090,"{}",14,1,"{""name"":""rect"",""x"":435,""y"":16,""width"":126,""height"":94}","{}"
055.jpg,354090,"{}",14,2,"{""name"":""rect"",""x"":302,""y"":25,""width"":98,""height"":88}","{}"
055.jpg,354090,"{}",14,3,"{""name"":""rect"",""x"":176,""y"":34,""width"":98,""height"":89}","{}"
055.jpg,354090,"{}",14,4,"{""name"":""rect"",""x"":28,""y"":48,""width"":140,""height"":83}","{}"
055.jpg,354090,"{}",14,5,"{""name"":""rect"",""x"":241,""y"":218,""width"":24,""height"":60}","{}"
055.jpg,354090,"{}",14,6,"{""name"":""rect"",""x"":507,""y"":368,""width"":118,""height"":54}","{}"
055.jpg,354090,"{}",14,7,"{""name"":""rect"",""x"":491,""y"":495,""width"":130,""height"":79}","{}"
055.jpg,354090,"{}",14,8,"{""name"":""rect"",""x"":96,""y"":338,""width"":51,""height"":40}","{}"
055.jpg,354090,"{}",14,9,"{""name"":""rect"",""x"":184,""y"":333,""width"":24,""height"":57}","{}"
055.jpg,354090,"{}",14,10,"{""name"":""rect"",""x"":28,""y"":367,""width"":58,""height"":29}","{}"
055.jpg,354090,"{}",14,11,"{""name"":""rect"",""x"":30,""y"":542,""width"":63,""height"":45}","{}"
055.jpg,354090,"{}",14,12,"{""name"":""rect"",""x"":479,""y"":677,""width"":171,""height"":82}","{}"
055.jpg,354090,"{}",14,13,"{""name"":""rect"",""x"":111,""y"":667,""width"":117,""height"":91}","{}"
056.jpg,361908,"{}",10,0,"{""name"":""rect"",""x"":625,""y"":52,""width"":40,""height"":38}","{}"
056.jpg,361908,"{}",10,1,"{""name"":""rect"",""x"":53,""y"":233,""width"":30,""height"":45}","{}"
056.jpg,361908,"{}",10,2,"{""name"":""rect"",""x"":598,""y"":383,""width"":125,""height"":90}","{}"
056.jpg,361908,"{}",10,3,"{""name"":""rect"",""x"":653,""y"":516,""width"":38,""height"":44}","{}"
056.jpg,361908,"{}",10,4,"{""name"":""rect"",""x"":72,""y"":392,""width"":98,""height"":100}","{}"
056.jpg,361908,"{}",10,5,"{""name"":""rect"",""x"":59,""y"":515,""width"":41,""height"":44}","{}"
056.jpg,361908,"{}",10,6,"{""name"":""rect"",""x"":495,""y"":967,""width"":75,""height"":51}","{}"
056.jpg,361908,"{}",10,7,"{""name"":""rect"",""x"":52,""y"":723,""width"":72,""height"":23}","{}"
056.jpg,361908,"{}",10,8,"{""name"":""rect"",""x"":95,""y"":1033,""width"":73,""height"":22}","{}"
056.jpg,361908,"{}",10,9,"{""name"":""rect"",""x"":391,""y"":773,""width"":100,""height"":19}","{}"
057.jpg,477537,"{}",8,0,"{""name"":""rect"",""x"":110,""y"":103,""width"":82,""height"":65}","{}"
057.jpg,477537,"{}",8,1,"{""name"":""rect"",""x"":56,""y"":374,""width"":49,""height"":49}","{}"
057.jpg,477537,"{}",8,2,"{""name"":""rect"",""x"":451,""y"":265,""width"":64,""height"":62}","{}"
057.jpg,477537,"{}",8,3,"{""name"":""rect"",""x"":415,""y"":118,""width"":44,""height"":49}","{}"
057.jpg,477537,"{}",8,4,"{""name"":""rect"",""x"":655,""y"":552,""width"":69,""height"":89}","{}"
057.jpg,477537,"{}",8,5,"{""name"":""rect"",""x"":302,""y"":580,""width"":78,""height"":171}","{}"
057.jpg,477537,"{}",8,6,"{""name"":""rect"",""x"":389,""y"":1060,""width"":64,""height"":31}","{}"
057.jpg,477537,"{}",8,7,"{""name"":""rect"",""x"":661,""y"":848,""width"":32,""height"":36}","{}"
058.jpg,167521,"{}",10,0,"{""name"":""rect"",""x"":423,""y"":86,""width"":34,""height"":26}","{}"
058.jpg,167521,"{}",10,1,"{""name"":""rect"",""x"":270,""y"":67,""width"":121,""height"":55}","{}"
058.jpg,167521,"{}",10,2,"{""name"":""rect"",""x"":208,""y"":97,""width"":49,""height"":21}","{}"
058.jpg,167521,"{}",10,3,"{""name"":""rect"",""x"":44,""y"":105,""width"":57,""height"":31}","{}"
058.jpg,167521,"{}",10,4,"{""name"":""rect"",""x"":119,""y"":64,""width"":75,""height"":87}","{}"
058.jpg,167521,"{}",10,5,"{""name"":""rect"",""x"":418,""y"":359,""width"":40,""height"":21}","{}"
058.jpg,167521,"{}",10,6,"{""name"":""rect"",""x"":189,""y"":399,""width"":57,""height"":48}","{}"
058.jpg,167521,"{}",10,7,"{""name"":""rect"",""x"":419,""y"":564,""width"":39,""height"":33}","{}"
058.jpg,167521,"{}",10,8,"{""name"":""rect"",""x"":31,""y"":369,""width"":53,""height"":92}","{}"
058.jpg,167521,"{}",10,9,"{""name"":""rect"",""x"":17,""y"":566,""width"":71,""height"":170}","{}"
059.jpg,470019,"{}",11,0,"{""name"":""rect"",""x"":520,""y"":50,""width"":95,""height"":86}","{}"
059.jpg,470019,"{}",11,1,"{""name"":""rect"",""x"":666,""y"":60,""width"":56,""height"":48}","{}"
059.jpg,470019,"{}",11,2,"{""name"":""rect"",""x"":309,""y"":52,""width"":129,""height"":102}","{}"
059.jpg,470019,"{}",11,3,"{""name"":""rect"",""x"":58,""y"":60,""width"":196,""height"":119}","{}"
059.jpg,470019,"{}",11,4,"{""name"":""rect"",""x"":621,""y"":439,""width"":95,""height"":115}","{}"
059.jpg,470019,"{}",11,5,"{""name"":""rect"",""x"":302,""y"":430,""width"":149,""height"":85}","{}"
059.jpg,470019,"{}",11,6,"{""name"":""rect"",""x"":53,""y"":436,""width"":103,""height"":85}","{}"
059.jpg,470019,"{}",11,7,"{""name"":""rect"",""x"":49,""y"":576,""width"":111,""height"":92}","{}"
059.jpg,470019,"{}",11,8,"{""name"":""rect"",""x"":653,""y"":885,""width"":78,""height"":58}","{}"
059.jpg,470019,"{}",11,9,"{""name"":""rect"",""x"":387,""y"":887,""width"":102,""height"":80}","{}"
059.jpg,470019,"{}",11,10,"{""name"":""rect"",""x"":28,""y"":296,""width"":90,""height"":61}","{}"
060.jpg,534330,"{}",6,0,"{""name"":""rect"",""x"":588,""y"":342,""width"":94,""height"":77}","{}"
060.jpg,534330,"{}",6,1,"{""name"":""rect"",""x"":597,""y"":722,""width"":89,""height"":90}","{}"
060.jpg,534330,"{}",6,2,"{""name"":""rect"",""x"":411,""y"":878,""width"":84,""height"":27}","{}"
060.jpg,534330,"{}",6,3,"{""name"":""rect"",""x"":283,""y"":914,""width"":81,""height"":38}","{}"
060.jpg,534330,"{}",6,4,"{""name"":""rect"",""x"":36,""y"":1081,""width"":77,""height"":62}","{}"
060.jpg,534330,"{}",6,5,"{""name"":""rect"",""x"":54,""y"":459,""width"":98,""height"":105}","{}"
061.jpg,482047,"{}",15,0,"{""name"":""rect"",""x"":611,""y"":67,""width"":133,""height"":90}","{}"
061.jpg,482047,"{}",15,1,"{""name"":""rect"",""x"":219,""y"":74,""width"":144,""height"":70}","{}"
061.jpg,482047,"{}",15,2,"{""name"":""rect"",""x"":97,""y"":31,""width"":70,""height"":29}","{}"
061.jpg,482047,"{}",15,3,"{""name"":""rect"",""x"":11,""y"":81,""width"":92,""height"":42}","{}"
061.jpg,482047,"{}",15,4,"{""name"":""rect"",""x"":623,""y"":233,""width"":123,""height"":74}","{}"
061.jpg,482047,"{}",15,5,"{""name"":""rect"",""x"":568,""y"":394,""width"":160,""height"":121}","{}"
061.jpg,482047,"{}",15,6,"{""name"":""rect"",""x"":406,""y"":418,""width"":122,""height"":69}","{}"
061.jpg,482047,"{}",15,7,"{""name"":""rect"",""x"":361,""y"":748,""width"":161,""height"":98}","{}"
061.jpg,482047,"{}",15,8,"{""name"":""rect"",""x"":572,""y"":763,""width"":50,""height"":60}","{}"
061.jpg,482047,"{}",15,9,"{""name"":""rect"",""x"":655,""y"":742,""width"":85,""height"":95}","{}"
061.jpg,482047,"{}",15,10,"{""name"":""rect"",""x"":600,""y"":956,""width"":144,""height"":107}","{}"
061.jpg,482047,"{}",15,11,"{""name"":""rect"",""x"":343,""y"":904,""width"":86,""height"":95}","{}"
061.jpg,482047,"{}",15,12,"{""name"":""rect"",""x"":231,""y"":910,""width"":74,""height"":42}","{}"
061.jpg,482047,"{}",15,13,"{""name"":""rect"",""x"":60,""y"":919,""width"":109,""height"":61}","{}"
061.jpg,482047,"{}",15,14,"{""name"":""rect"",""x"":51,""y"":1049,""width"":72,""height"":41}","{}"
062.jpg,402491,"{}",5,0,"{""name"":""rect"",""x"":564,""y"":290,""width"":168,""height"":64}","{}"
062.jpg,402491,"{}",5,1,"{""name"":""rect"",""x"":44,""y"":271,""width"":176,""height"":130}","{}"
062.jpg,402491,"{}",5,2,"{""name"":""rect"",""x"":340,""y"":724,""width"":176,""height"":90}","{}"
062.jpg,402491,"{}",5,3,"{""name"":""rect"",""x"":515,""y"":703,""width"":142,""height"":111}","{}"
062.jpg,402491,"{}",5,4,"{""name"":""rect"",""x"":219,""y"":889,""width"":151,""height"":106}","{}"
063.jpg,523526,"{}",6,0,"{""name"":""rect"",""x"":577,""y"":466,""width"":123,""height"":129}","{}"
063.jpg,523526,"{}",6,1,"{""name"":""rect"",""x"":66,""y"":395,""width"":121,""height"":42}","{}"
063.jpg,523526,"{}",6,2,"{""name"":""rect"",""x"":58,""y"":614,""width"":160,""height"":57}","{}"
063.jpg,523526,"{}",6,3,"{""name"":""rect"",""x"":191,""y"":732,""width"":37,""height"":82}","{}"
063.jpg,523526,"{}",6,4,"{""name"":""rect"",""x"":332,""y"":759,""width"":131,""height"":76}","{}"
063.jpg,523526,"{}",6,5,"{""name"":""rect"",""x"":280,""y"":1025,""width"":102,""height"":88}","{}"
064.jpg,437215,"{}",8,0,"{""name"":""rect"",""x"":594,""y"":36,""width"":60,""height"":59}","{}"
064.jpg,437215,"{}",8,1,"{""name"":""rect"",""x"":549,""y"":289,""width"":148,""height"":145}","{}"
064.jpg,437215,"{}",8,2,"{""name"":""rect"",""x"":154,""y"":293,""width"":168,""height"":88}","{}"
064.jpg,437215,"{}",8,3,"{""name"":""rect"",""x"":19,""y"":331,""width"":110,""height"":82}","{}"
064.jpg,437215,"{}",8,4,"{""name"":""rect"",""x"":543,""y"":808,""width"":145,""height"":87}","{}"
064.jpg,437215,"{}",8,5,"{""name"":""rect"",""x"":236,""y"":856,""width"":82,""height"":38}","{}"
064.jpg,437215,"{}",8,6,"{""name"":""rect"",""x"":38,""y"":876,""width"":108,""height"":74}","{}"
064.jpg,437215,"{}",8,7,"{""name"":""rect"",""x"":278,""y"":1043,""width"":149,""height"":28}","{}"
065.jpg,472616,"{}",13,0,"{""name"":""rect"",""x"":562,""y"":94,""width"":105,""height"":86}","{}"
065.jpg,472616,"{}",13,1,"{""name"":""rect"",""x"":674,""y"":90,""width"":76,""height"":65}","{}"
065.jpg,472616,"{}",13,2,"{""name"":""rect"",""x"":560,""y"":253,""width"":125,""height"":102}","{}"
065.jpg,472616,"{}",13,3,"{""name"":""rect"",""x"":414,""y"":62,""width"":44,""height"":54}","{}"
065.jpg,472616,"{}",13,4,"{""name"":""rect"",""x"":70,""y"":94,""width"":141,""height"":106}","{}"
065.jpg,472616,"{}",13,5,"{""name"":""rect"",""x"":68,""y"":237,""width"":118,""height"":126}","{}"
065.jpg,472616,"{}",13,6,"{""name"":""rect"",""x"":607,""y"":476,""width"":134,""height"":115}","{}"
065.jpg,472616,"{}",13,7,"{""name"":""rect"",""x"":77,""y"":467,""width"":183,""height"":125}","{}"
065.jpg,472616,"{}",13,8,"{""name"":""rect"",""x"":76,""y"":625,""width"":183,""height"":101}","{}"
065.jpg,472616,"{}",13,9,"{""name"":""rect"",""x"":588,""y"":820,""width"":167,""height"":133}","{}"
065.jpg,472616,"{}",13,10,"{""name"":""rect"",""x"":562,""y"":1027,""width"":172,""height"":109}","{}"
065.jpg,472616,"{}",13,11,"{""name"":""rect"",""x"":68,""y"":812,""width"":137,""height"":72}","{}"
065.jpg,472616,"{}",13,12,"{""name"":""rect"",""x"":88,""y"":1084,""width"":99,""height"":58}","{}"
066.jpg,216618,"{}",12,0,"{""name"":""rect"",""x"":37,""y"":49,""width"":41,""height"":23}","{}"
066.jpg,216618,"{}",12,1,"{""name"":""rect"",""x"":274,""y"":45,""width"":58,""height"":55}","{}"
066.jpg,216618,"{}",12,2,"{""name"":""rect"",""x"":364,""y"":45,""width"":56,""height"":58}","{}"
066.jpg,216618,"{}",12,3,"{""name"":""rect"",""x"":353,""y"":114,""width"":29,""height"":42}","{}"
066.jpg,216618,"{}",12,4,"{""name"":""rect"",""x"":377,""y"":249,""width"":49,""height"":54}","{}"
066.jpg,216618,"{}",12,5,"{""name"":""rect"",""x"":368,""y"":456,""width"":60,""height"":56}","{}"
066.jpg,216618,"{}",12,6,"{""name"":""rect"",""x"":297,""y"":477,""width"":46,""height"":42}","{}"
066.jpg,216618,"{}",12,7,"{""name"":""rect"",""x"":16,""y"":524,""width"":59,""height"":109}","{}"
066.jpg,216618,"{}",12,8,"{""name"":""rect"",""x"":41,""y"":262,""width"":50,""height"":44}","{}"
066.jpg,216618,"{}",12,9,"{""name"":""rect"",""x"":37,""y"":344,""width"":44,""height"":60}","{}"
066.jpg,216618,"{}",12,10,"{""name"":""rect"",""x"":287,""y"":247,""width"":66,""height"":107}","{}"
066.jpg,216618,"{}",12,11,"{""name"":""rect"",""x"":302,""y"":357,""width"":46,""height"":67}","{}"
067.jpg,456911,"{}",10,0,"{""name"":""rect"",""x"":606,""y"":80,""width"":93,""height"":72}","{}"
067.jpg,456911,"{}",10,1,"{""name"":""rect"",""x"":593,""y"":228,""width"":105,""height"":95}","{}"
067.jpg,456911,"{}",10,2,"{""name"":""rect"",""x"":31,""y"":88,""width"":119,""height"":118}","{}"
067.jpg,456911,"{}",10,3,"{""name"":""rect"",""x"":25,""y"":428,""width"":150,""height"":76}","{}"
067.jpg,456911,"{}",10,4,"{""name"":""rect"",""x"":220,""y"":444,""width"":98,""height"":73}","{}"
067.jpg,456911,"{}",10,5,"{""name"":""rect"",""x"":212,""y"":582,""width"":117,""height"":89}","{}"
067.jpg,456911,"{}",10,6,"{""name"":""rect"",""x"":596,""y"":444,""width"":110,""height"":73}","{}"
067.jpg,456911,"{}",10,7,"{""name"":""rect"",""x"":605,""y"":589,""width"":95,""height"":80}","{}"
067.jpg,456911,"{}",10,8,"{""name"":""rect"",""x"":552,""y"":767,""width"":131,""height"":111}","{}"
067.jpg,456911,"{}",10,9,"{""name"":""rect"",""x"":45,""y"":1130,""width"":72,""height"":31}","{}"
068.jpg,311658,"{}",8,0,"{""name"":""rect"",""x"":551,""y"":198,""width"":74,""height"":50}","{}"
068.jpg,311658,"{}",8,1,"{""name"":""rect"",""x"":64,""y"":183,""width"":149,""height"":85}","{}"
068.jpg,311658,"{}",8,2,"{""name"":""rect"",""x"":613,""y"":442,""width"":122,""height"":106}","{}"
068.jpg,311658,"{}",8,3,"{""name"":""rect"",""x"":612,""y"":589,""width"":134,""height"":117}","{}"
068.jpg,311658,"{}",8,4,"{""name"":""rect"",""x"":69,""y"":439,""width"":130,""height"":90}","{}"
068.jpg,311658,"{}",8,5,"{""name"":""rect"",""x"":61,""y"":586,""width"":143,""height"":96}","{}"
068.jpg,311658,"{}",8,6,"{""name"":""rect"",""x"":642,""y"":833,""width"":90,""height"":72}","{}"
068.jpg,311658,"{}",8,7,"{""name"":""rect"",""x"":36,""y"":988,""width"":109,""height"":121}","{}"
069.jpg,469498,"{}",15,0,"{""name"":""rect"",""x"":140,""y"":63,""width"":101,""height"":66}","{}"
069.jpg,469498,"{}",15,1,"{""name"":""rect"",""x"":724,""y"":36,""width"":112,""height"":106}","{}"
069.jpg,469498,"{}",15,2,"{""name"":""rect"",""x"":694,""y"":253,""width"":88,""height"":68}","{}"
069.jpg,469498,"{}",15,3,"{""name"":""rect"",""x"":80,""y"":254,""width"":148,""height"":92}","{}"
069.jpg,469498,"{}",15,4,"{""name"":""rect"",""x"":71,""y"":443,""width"":120,""height"":134}","{}"
069.jpg,469498,"{}",15,5,"{""name"":""rect"",""x"":467,""y"":462,""width"":106,""height"":110}","{}"
069.jpg,469498,"{}",15,6,"{""name"":""rect"",""x"":657,""y"":423,""width"":168,""height"":89}","{}"
069.jpg,469498,"{}",15,7,"{""name"":""rect"",""x"":734,""y"":1139,""width"":110,""height"":88}","{}"
069.jpg,469498,"{}",15,8,"{""name"":""rect"",""x"":609,""y"":1143,""width"":99,""height"":75}","{}"
069.jpg,469498,"{}",15,9,"{""name"":""rect"",""x"":439,""y"":1053,""width"":136,""height"":124}","{}"
069.jpg,469498,"{}",15,10,"{""name"":""rect"",""x"":63,""y"":1105,""width"":110,""height"":120}","{}"
069.jpg,469498,"{}",15,11,"{""name"":""rect"",""x"":85,""y"":672,""width"":122,""height"":66}","{}"
069.jpg,469498,"{}",15,12,"{""name"":""rect"",""x"":66,""y"":903,""width"":27,""height"":27}","{}"
069.jpg,469498,"{}",15,13,"{""name"":""rect"",""x"":447,""y"":662,""width"":117,""height"":123}","{}"
069.jpg,469498,"{}",15,14,"{""name"":""rect"",""x"":453,""y"":833,""width"":120,""height"":89}","{}"
070.jpg,392145,"{}",11,0,"{""name"":""rect"",""x"":52,""y"":28,""width"":83,""height"":53}","{}"
070.jpg,392145,"{}",11,1,"{""name"":""rect"",""x"":330,""y"":19,""width"":79,""height"":96}","{}"
070.jpg,392145,"{}",11,2,"{""name"":""rect"",""x"":417,""y"":25,""width"":80,""height"":83}","{}"
070.jpg,392145,"{}",11,3,"{""name"":""rect"",""x"":334,""y"":127,""width"":84,""height"":114}","{}"
070.jpg,392145,"{}",11,4,"{""name"":""rect"",""x"":89,""y"":320,""width"":52,""height"":49}","{}"
070.jpg,392145,"{}",11,5,"{""name"":""rect"",""x"":644,""y"":737,""width"":50,""height"":34}","{}"
070.jpg,392145,"{}",11,6,"{""name"":""rect"",""x"":631,""y"":1012,""width"":87,""height"":45}","{}"
070.jpg,392145,"{}",11,7,"{""name"":""rect"",""x"":396,""y"":740,""width"":80,""height"":75}","{}"
070.jpg,392145,"{}",11,8,"{""name"":""rect"",""x"":312,""y"":740,""width"":67,""height"":62}","{}"
070.jpg,392145,"{}",11,9,"{""name"":""rect"",""x"":56,""y"":742,""width"":61,""height"":39}","{}"
070.jpg,392145,"{}",11,10,"{""name"":""rect"",""x"":66,""y"":1024,""width"":89,""height"":44}","{}"
071.jpg,316183,"{}",5,0,"{""name"":""rect"",""x"":545,""y"":68,""width"":100,""height"":75}","{}"
071.jpg,316183,"{}",5,1,"{""name"":""rect"",""x"":29,""y"":79,""width"":100,""height"":74}","{}"
071.jpg,316183,"{}",5,2,"{""name"":""rect"",""x"":427,""y"":282,""width"":71,""height"":40}","{}"
071.jpg,316183,"{}",5,3,"{""name"":""rect"",""x"":258,""y"":253,""width"":35,""height"":56}","{}"
071.jpg,316183,"{}",5,4,"{""name"":""rect"",""x"":59,""y"":420,""width"":50,""height"":29}","{}"
072.jpg,366656,"{}",4,0,"{""name"":""rect"",""x"":631,""y"":69,""width"":99,""height"":78}","{}"
072.jpg,366656,"{}",4,1,"{""name"":""rect"",""x"":513,""y"":442,""width"":61,""height"":41}","{}"
072.jpg,366656,"{}",4,2,"{""name"":""rect"",""x"":57,""y"":472,""width"":74,""height"":40}","{}"
072.jpg,366656,"{}",4,3,"{""name"":""rect"",""x"":81,""y"":731,""width"":125,""height"":137}","{}"
073.jpg,388207,"{}",13,0,"{""name"":""rect"",""x"":383,""y"":70,""width"":150,""height"":65}","{}"
073.jpg,388207,"{}",13,1,"{""name"":""rect"",""x"":58,""y"":66,""width"":164,""height"":69}","{}"
073.jpg,388207,"{}",13,2,"{""name"":""rect"",""x"":27,""y"":204,""width"":76,""height"":84}","{}"
073.jpg,388207,"{}",13,3,"{""name"":""rect"",""x"":68,""y"":411,""width"":49,""height"":31}","{}"
073.jpg,388207,"{}",13,4,"{""name"":""rect"",""x"":34,""y"":511,""width"":97,""height"":52}","{}"
073.jpg,388207,"{}",13,5,"{""name"":""rect"",""x"":241,""y"":406,""width"":76,""height"":92}","{}"
073.jpg,388207,"{}",13,6,"{""name"":""rect"",""x"":351,""y"":403,""width"":84,""height"":53}","{}"
073.jpg,388207,"{}",13,7,"{""name"":""rect"",""x"":554,""y"":397,""width"":74,""height"":66}","{}"
073.jpg,388207,"{}",13,8,"{""name"":""rect"",""x"":650,""y"":426,""width"":58,""height"":52}","{}"
073.jpg,388207,"{}",13,9,"{""name"":""rect"",""x"":569,""y"":672,""width"":121,""height"":117}","{}"
073.jpg,388207,"{}",13,10,"{""name"":""rect"",""x"":570,""y"":887,""width"":118,""height"":115}","{}"
073.jpg,388207,"{}",13,11,"{""name"":""rect"",""x"":27,""y"":707,""width"":134,""height"":85}","{}"
073.jpg,388207,"{}",13,12,"{""name"":""rect"",""x"":41,""y"":966,""width"":155,""height"":146}","{}"
074.jpg,178234,"{}",11,0,"{""name"":""rect"",""x"":368,""y"":39,""width"":73,""height"":62}","{}"
074.jpg,178234,"{}",11,1,"{""name"":""rect"",""x"":372,""y"":145,""width"":61,""height"":75}","{}"
